target,neighbor,num_matched_features,matched_features,num_missed_features,missed_features
A_01_004,B_02_022,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, NonDominantHandshape.2.0",1,RepeatedMovement.2.0
A_01_004,F_01_030,14,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",0,
A_01_004,G_01_041,13,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,MinorLocation.2.0
A_01_004,G_02_013,14,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",0,
A_01_004,J_01_031,13,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,MinorLocation.2.0
A_01_004,J_01_042,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, NonDominantHandshape.2.0",1,RepeatedMovement.2.0
A_01_004,J_01_093,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, NonDominantHandshape.2.0",1,RepeatedMovement.2.0
A_01_004,J_02_070,14,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",0,
A_01_004,K_02_102,13,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Movement.2.0
A_01_004,K_03_126,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,FlexionChange.2.0
A_01_008,G_01_010,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,FlexionChange.2.0
A_01_009,A_01_071,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
A_01_009,B_02_066,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,B_02_074,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,B_03_033,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,C_01_087,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
A_01_009,C_02_078,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,C_03_044,10,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Movement.2.0
A_01_009,D_01_023,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,D_02_049,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,D_02_085,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,D_02_087,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
A_01_009,D_02_091,10,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Movement.2.0
A_01_009,D_03_038,10,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Movement.2.0
A_01_009,D_03_072,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,E_01_030,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,E_01_072,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,E_01_082,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,E_01_097,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,E_02_016,10,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Movement.2.0
A_01_009,E_02_032,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,E_03_033,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,E_03_068,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
A_01_009,E_03_079,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
A_01_009,F_01_026,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,F_02_045,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,F_02_068,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,F_02_087,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,F_02_097,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,F_03_085,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
A_01_009,G_01_002,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,G_01_039,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,G_01_051,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,G_01_060,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,G_02_009,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,G_02_015,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,G_02_040,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,G_02_049,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,G_02_091,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
A_01_009,G_03_046,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,G_03_079,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,J_01_034,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,J_01_103,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,J_02_067,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,J_03_002,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_009,J_03_012,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
A_01_009,J_03_075,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
A_01_009,K_01_115,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
A_01_010,C_02_018,13,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,MinorLocation.2.0
A_01_010,D_03_052,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Flexion.2.0
A_01_010,E_01_062,13,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,MinorLocation.2.0
A_01_010,E_01_083,14,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",0,
A_01_010,E_01_090,14,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",0,
A_01_010,H_02_046,13,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,MinorLocation.2.0
A_01_010,H_02_086,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Flexion.2.0
A_01_010,K_02_119,13,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Movement.2.0
A_01_013,B_03_029,12,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Flexion.2.0
A_01_013,E_01_003,12,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Flexion.2.0
A_01_013,H_03_055,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
A_01_014,B_03_017,11,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_014,C_02_071,11,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_014,F_01_040,11,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_014,J_03_038,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, SpreadChange.2.0, UlnarRotation.2.0",1,RepeatedMovement.2.0
A_01_017,B_03_003,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Flexion.2.0
A_01_017,D_01_021,13,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,MinorLocation.2.0
A_01_017,G_01_017,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, NonDominantHandshape.2.0",1,RepeatedMovement.2.0
A_01_017,G_03_067,13,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,MinorLocation.2.0
A_01_017,K_01_126,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, NonDominantHandshape.2.0",1,RepeatedMovement.2.0
A_01_017,K_03_043,14,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",0,
A_01_018,A_03_054,10,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Flexion.2.0
A_01_018,E_01_073,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
A_01_019,C_01_044,10,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Movement.2.0
A_01_019,D_02_060,10,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Movement.2.0
A_01_019,D_02_065,10,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Movement.2.0
A_01_019,D_02_069,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
A_01_019,D_03_039,10,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Movement.2.0
